age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
40,no,travel_rarely,1582.77,unknown,6,2,,434,3,m,197.85,3,4,manager,4,single,12783.92,33238.2,1,yes,21,4.0,4,full time,0,21.0,2,3.0,21,7,7,1983,153407.07,1
48,no,non-travel,664.34,sales,16,4,life sciences,435,3,f,83.0425,3,2,sales executive,3,divorced,5365.833333333333,13951.17,8,no,14,3.0,3,full time,1,18.0,2,,8,7,7,1975,64390.0,1
53,yes,non-travel,1032.49,research & development,2,5,,436,3,f,129.06125,2,3,manufacturing director,4,married,8339.32,21682.23,0,unknown,16,3.0,2,part time,1,,4,3.0,33,1,9,1970,100071.84,yes
44,no,non-travel,1973.98,research & development,7,3,medical,437,2,f,246.7475,3,5,research director,4,unknown,15943.718333333332,41453.67,0,yes,14,,4,full time,1,,4,2.0,22,1,10,1979,191324.62,0
45,no,non-travel,595.21,research & development,5,5,,438,3,f,74.4,1,2,laboratory technician,1,unknown,4807.5,12499.5,1,unknown,14,3.0,1,full time,0,10.0,3,3.0,10,1,4,1978,57690.0,false
45,no,non-travel,452.42,sales,26,3,marketing,439,1,m,56.5525,2,2,sales executive,1,unknown,3654.17,9500.83,1,unknown,15,,1,full time,1,10.0,2,,10,4,5,1978,43850.04,0
34,no,travel_frequently,556.26,research & development,10,4,,440,3,m,69.5325,4,2,manufacturing director,4,unknown,4492.84,11681.39,1,unknown,13,3.0,1,part time,1,9.0,3,,9,7,2,1989,53914.11,1
39,no,non-travel,556.26,research & development,10,5,medical,441,2,m,69.5325,3,2,manufacturing director,1,unknown,4492.84,11681.39,2,unknown,13,3.0,4,full time,3,,3,3.0,7,7,7,1984,53914.08,0
27,no,non-travel,419.51,research & development,-36,3,,442,36,m,52.43875,2,1,laboratory technician,1,divorced,3388.33,8809.67,1,no,11,3.0,1,full time,2,7.0,3,3.0,7,0,7,1996,40660.0,yes
45,no,travel_rarely,556.26,research & development,2,2,,443,4,f,69.5325,2,2,manufacturing director,4,divorced,4492.84,11681.39,1,unknown,19,3.0,1,full time,2,10.0,3,3.0,10,3,9,1978,53914.08,1
44,no,non-travel,556.26,human resources,1,5,,444,1,m,69.5325,3,2,human resources,4,married,4492.84,11681.39,4,yes,11,3.0,3,full time,0,14.0,3,3.0,10,0,2,1979,53914.08,true
25,no,non-travel,537.13,research & development,2,1,life sciences,445,4,m,67.14,4,2,manufacturing director,3,divorced,4338.33,11279.67,1,unknown,17,3.0,3,part time,2,7.0,6,3.0,7,0,7,1998,52060.0,false
49,no,non-travel,1582.77,unknown,1,3,,446,3,m,197.84625,3,4,manager,3,single,12783.92,33238.2,4,unknown,14,3.0,1,full time,0,23.0,2,3.0,8,0,0,1974,153407.07,true
48,yes,travel_frequently,273.93,sales,7,2,,447,4,f,34.24125,3,1,sales representative,3,unknown,2212.5,5752.5,2,unknown,11,,3,full time,2,19.0,3,3.0,9,7,7,1975,26550.0,0
26,no,non-travel,265.16,research & development,7,3,medical,448,4,m,33.145,3,1,laboratory technician,4,unknown,2141.67,5568.33,1,no,20,4.0,3,part time,0,7.0,5,3.0,7,5,7,1997,25700.0,1
44,no,travel_rarely,1032.49,research & development,2,3,life sciences,449,3,f,129.06,4,3,healthcare representative,4,unknown,8339.32,21682.23,1,unknown,19,,2,part time,1,,2,3.0,8,6,7,1979,100071.84,1
36,no,non-travel,464.49,sales,2,4,,450,3,f,58.06,3,2,sales representative,4,single,3751.67,9754.33,3,unknown,15,,3,part time,0,17.0,2,2.0,13,6,7,1987,45020.0,yes
46,no,non-travel,556.26,research & development,13,4,,451,3,m,69.53,3,2,healthcare representative,2,single,4492.84,11681.39,6,no,14,3.0,4,part time,0,19.0,3,3.0,10,0,9,1977,53914.11,true
35,no,non-travel,556.26,research & development,27,4,life sciences,452,4,m,69.5325,3,2,manufacturing director,3,married,4492.84,11681.39,2,unknown,16,3.0,2,part time,1,17.0,3,3.0,7,0,7,1988,53914.11,yes
30,no,travel_frequently,512.57,research & development,2,4,,453,4,f,64.07125,2,1,research scientist,1,unknown,4140.0,10764.0,0,unknown,16,3.0,4,full time,0,10.0,2,,9,0,7,1993,49680.0,false
30,no,non-travel,1032.49,sales,15,2,marketing,454,3,m,129.06125,2,3,sales executive,1,unknown,8339.32,21682.23,2,no,11,3.0,1,part time,1,,2,3.0,7,1,7,1993,100071.84,1
33,no,non-travel,531.04,sales,2,3,marketing,455,4,f,66.38,3,2,sales executive,2,unknown,4289.17,11151.83,8,no,15,3.0,4,part time,0,13.0,2,2.0,11,1,7,1990,51470.0,true
32,no,non-travel,280.43,research & development,5,4,,456,2,m,35.05,3,1,research scientist,2,single,2265.0,5889.0,2,no,14,3.0,2,part time,0,12.0,3,3.0,7,0,7,1991,27180.0,1
43,no,travel_rarely,365.13,human resources,2,3,life sciences,457,2,m,45.64125,3,1,human resources,4,unknown,2949.17,7667.83,0,no,13,3.0,2,full time,0,,5,3.0,9,1,8,1980,35390.04,false
31,no,travel_rarely,564.16,sales,29,4,marketing,458,1,f,70.52,2,2,sales executive,4,unknown,4556.67,11847.33,1,unknown,14,3.0,1,full time,2,,3,3.0,12,5,7,1992,54680.0,1
35,yes,non-travel,599.75,sales,27,3,,459,3,m,74.96875,3,2,sales executive,4,unknown,4844.17,12594.83,1,unknown,18,3.0,4,full time,0,,2,3.0,10,7,7,1988,58130.04,false
35,no,non-travel,556.26,research & development,2,2,medical,460,2,m,69.5325,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,no,14,3.0,3,full time,1,15.0,6,3.0,7,1,7,1988,53914.11,0
30,no,non-travel,997.39,research & development,10,3,medical,461,1,f,124.67375,3,3,manufacturing director,3,single,8055.83,20945.17,9,no,14,3.0,2,part time,0,9.0,3,3.0,7,0,2,1993,96670.0,false
46,yes,travel_rarely,556.26,research & development,-19,2,medical,462,4,f,69.5325,3,2,healthcare representative,2,married,4492.84,11681.39,4,no,22,4.0,4,full time,1,13.0,2,4.0,9,3,7,1977,53914.08,0
45,no,non-travel,531.76,sales,2,4,,463,3,f,66.47,3,2,sales executive,3,married,4295.0,11167.0,4,unknown,22,4.0,2,part time,2,10.0,3,4.0,8,5,7,1978,51540.0,false
43,no,travel_frequently,585.52,sales,2,4,life sciences,464,1,m,73.19,3,2,sales executive,4,married,4729.17,12295.83,1,unknown,20,4.0,3,full time,1,7.0,5,3.0,7,7,7,1980,56750.0,0
46,yes,non-travel,754.62,sales,10,3,life sciences,465,3,f,94.3275,3,3,sales executive,2,unknown,6095.0,15847.0,5,unknown,21,4.0,3,part time,3,14.0,2,3.0,8,0,7,1977,73140.0,1
40,no,travel_rarely,1582.77,unknown,1,4,,466,1,m,197.84625,3,4,manager,1,unknown,12783.92,33238.2,2,unknown,11,3.0,1,full time,1,22.0,3,,19,11,16,1983,153407.04,true
27,no,travel_rarely,556.26,sales,2,2,,467,1,f,69.5325,4,2,sales executive,3,single,4492.84,11681.39,0,no,14,3.0,2,part time,0,9.0,5,2.0,8,0,7,1996,53914.11,false
42,no,non-travel,1032.49,research & development,6,3,medical,468,3,m,129.06125,3,3,research director,1,married,8339.32,21682.23,9,no,13,3.0,2,full time,1,18.0,3,4.0,13,5,7,1981,100071.84,1
26,no,travel_frequently,290.04,research & development,6,3,other,469,3,m,36.25,4,1,laboratory technician,4,married,2342.59,6090.75,0,no,18,3.0,1,part time,1,8.0,3,3.0,7,7,7,1997,28111.13,true
28,no,travel_frequently,556.26,sales,1,2,life sciences,470,3,m,69.53,2,2,sales executive,4,married,4492.8425,11681.39,1,unknown,12,3.0,3,part time,1,7.0,2,3.0,7,0,7,1995,53914.11,true
47,no,non-travel,556.26,research & development,14,4,,471,3,m,69.53,3,2,research scientist,2,married,4492.84,11681.39,8,unknown,18,3.0,3,part time,1,,4,4.0,8,1,7,1976,53914.11,0
34,no,travel_rarely,1032.49,sales,13,4,medical,472,4,m,129.06125,3,3,sales executive,3,divorced,8339.32,21682.23,1,no,18,3.0,3,part time,1,9.0,2,2.0,8,1,1,1989,100071.84,1
26,no,non-travel,290.04,research & development,1,3,medical,473,3,m,36.255,3,1,laboratory technician,1,single,2342.59,6090.75,0,no,13,3.0,4,part time,0,8.0,6,,7,7,6,1997,28111.13,1
27,no,travel_rarely,556.26,sales,9,3,,474,4,m,69.5325,3,2,sales executive,4,unknown,4492.8425,11681.39,1,unknown,14,3.0,1,part time,0,,5,,7,0,7,1996,53914.11,0
31,yes,travel_frequently,556.26,sales,26,4,marketing,475,1,m,69.5325,3,2,sales executive,4,unknown,4492.84,11681.39,1,yes,11,3.0,3,part time,0,10.0,4,3.0,10,0,8,1992,53914.11,yes
33,no,travel_frequently,556.26,research & development,7,2,life sciences,476,4,m,69.5325,3,2,healthcare representative,3,divorced,4492.84,11681.39,1,unknown,20,,3,full time,3,9.0,2,3.0,9,2,8,1990,53914.08,yes
31,no,non-travel,1032.49,research & development,10,3,,477,3,f,129.06125,3,3,research director,3,married,8339.32,21682.23,4,no,20,4.0,3,part time,1,13.0,2,4.0,11,4,8,1992,100071.84,1
35,no,non-travel,525.98,research & development,9,4,medical,478,2,m,65.7475,3,2,research scientist,3,unknown,4248.333333333333,11045.67,1,no,19,3.0,2,part time,0,10.0,5,3.0,10,0,8,1988,50980.0,1
33,no,travel_rarely,556.26,research & development,15,2,,479,2,f,69.5325,3,2,healthcare representative,4,married,4492.84,11681.39,0,yes,13,,1,part time,1,,6,3.0,9,8,1,1990,53914.11,yes
39,no,travel_rarely,556.26,research & development,24,1,life sciences,480,1,m,69.5325,3,2,research scientist,4,single,4492.84,11681.39,7,no,13,,1,full time,0,,2,3.0,7,1,7,1984,53914.08,false
36,no,travel_rarely,1032.49,sales,-46,3,,481,46,f,129.06,2,3,sales executive,4,married,8339.32,21682.23,0,no,19,3.0,3,part time,2,10.0,2,3.0,9,3,4,1987,100071.84,yes
41,no,travel_rarely,1400.08,research & development,28,4,life sciences,482,1,f,175.01,2,4,manufacturing director,2,married,11308.33,29401.67,0,no,23,,3,full time,1,21.0,3,3.0,20,0,10,1982,135700.0,yes
34,no,non-travel,692.51,sales,28,3,marketing,483,4,f,86.56375,2,2,sales executive,3,married,5593.333333333333,14542.67,1,no,21,4.0,4,full time,2,8.0,2,3.0,8,1,7,1989,67120.0,false
38,no,travel_rarely,556.26,sales,10,2,,484,1,f,69.5325,3,2,sales executive,4,married,4492.84,11681.39,1,no,11,3.0,3,full time,1,10.0,1,3.0,10,1,9,1985,53914.08,1
39,no,travel_rarely,1030.82,research & development,6,1,,485,4,m,128.8525,2,3,healthcare representative,1,unknown,8325.83,21647.17,4,unknown,15,3.0,1,part time,1,,5,3.0,7,1,7,1984,99910.0,1
34,no,travel_rarely,1032.49,research & development,7,4,,486,1,f,129.06125,3,3,research director,2,single,8339.32,21682.23,0,no,11,,3,part time,0,,4,3.0,12,2,11,1989,100071.84,0
44,no,travel_rarely,1057.33,research & development,7,4,medical,487,1,f,132.16625,2,3,healthcare representative,4,married,8540.0,22204.0,3,unknown,14,,4,full time,1,24.0,4,3.0,22,5,17,1979,102480.0,true
46,no,non-travel,556.26,sales,5,4,,488,1,m,69.5325,3,2,sales executive,4,single,4492.84,11681.39,4,unknown,21,,3,part time,0,14.0,4,3.0,9,0,8,1977,53914.11,yes
41,no,travel_frequently,1582.77,unknown,10,3,life sciences,489,4,m,197.85,2,4,manager,1,divorced,12783.9225,33238.2,4,unknown,13,3.0,2,full time,1,,2,2.0,7,7,7,1982,153407.07,0
39,no,non-travel,1128.52,research & development,2,4,,490,3,f,141.065,3,3,healthcare representative,3,single,9115.0,23699.0,0,no,25,4.0,4,full time,0,20.0,1,3.0,19,11,8,1984,109380.0,0
42,no,travel_rarely,267.53,research & development,2,3,medical,491,4,f,33.44125,2,1,laboratory technician,1,divorced,2160.83,5618.17,0,yes,11,3.0,3,part time,1,10.0,4,3.0,9,7,8,1981,25930.0,true
33,no,travel_frequently,1225.51,unknown,5,4,,492,4,f,153.18875,3,3,manager,2,married,9898.33,25735.67,6,unknown,11,,2,full time,2,12.0,2,3.0,10,8,8,1990,118779.95999999999,true
35,no,travel_rarely,835.2,research & development,5,4,technical degree,493,3,m,104.4,3,3,manufacturing director,2,single,6745.83,17539.17,0,no,13,3.0,4,part time,0,17.0,5,3.0,16,0,13,1988,80950.0,1
33,yes,travel_rarely,1032.49,unknown,15,1,medical,494,2,m,129.06125,3,3,manager,3,married,8339.32,21682.23,7,unknown,12,3.0,4,part time,0,15.0,2,4.0,7,7,7,1990,100071.84,true
40,no,travel_rarely,1582.77,research & development,6,3,life sciences,495,2,f,197.84625,3,4,manufacturing director,3,single,12783.9225,33238.2,7,no,15,3.0,3,full time,0,22.0,3,3.0,20,5,13,1983,153407.07,false
41,no,travel_rarely,1973.98,unknown,10,4,human resources,496,2,m,246.7475,2,5,manager,4,divorced,15943.72,41453.67,3,no,15,3.0,2,full time,3,23.0,2,2.0,21,12,6,1982,191324.62,0
27,no,non-travel,556.26,research & development,7,3,,497,4,f,69.5325,2,2,healthcare representative,1,unknown,4492.8425,11681.39,8,no,19,3.0,1,part time,0,,2,1.0,7,0,7,1996,53914.11,false
52,no,travel_rarely,1739.11,unknown,3,4,marketing,498,3,m,217.38875,2,4,manager,1,unknown,14046.67,36521.33,1,unknown,11,3.0,1,full time,0,,3,4.0,34,1,16,1971,168560.0,yes
51,no,travel_rarely,1582.77,unknown,26,4,marketing,499,1,f,197.85,3,4,manager,3,married,12783.92,33238.2,2,no,14,3.0,3,full time,1,,2,2.0,20,4,17,1972,153407.07,false
47,no,travel_rarely,468.1,sales,2,2,marketing,500,3,f,58.5125,3,2,sales executive,4,unknown,3780.83,9830.17,0,unknown,22,4.0,1,part time,1,8.0,2,3.0,7,7,7,1976,45370.0,yes
50,no,non-travel,1849.3,unknown,2,4,,501,1,m,231.1625,3,4,manager,1,divorced,14936.666666666666,38835.33,1,unknown,11,3.0,4,full time,1,31.0,3,3.0,31,14,7,1973,179240.0,false
35,no,travel_rarely,414.14,research & development,21,1,life sciences,502,4,f,51.7675,3,2,healthcare representative,4,married,3345.0,8697.0,1,unknown,25,4.0,4,part time,1,10.0,2,1.0,10,0,7,1988,40140.0,true
39,no,travel_rarely,1314.65,research & development,1,1,,503,4,f,164.33,2,4,manufacturing director,4,married,10618.33,27607.67,1,no,16,3.0,3,full time,1,,3,3.0,21,11,8,1984,127420.0,true
39,no,travel_frequently,1032.49,research & development,22,3,medical,504,4,f,129.06125,3,3,manufacturing director,1,single,8339.32,21682.23,1,unknown,13,3.0,3,part time,0,,2,3.0,21,2,8,1984,100071.84,0
41,no,non-travel,348.32,research & development,7,2,,505,2,f,43.54,4,1,research scientist,3,unknown,2813.3333333333335,7314.67,1,no,13,3.0,3,full time,0,,3,3.0,10,0,8,1982,33760.0,false
44,yes,non-travel,1081.48,human resources,1,2,medical,506,2,m,135.185,2,3,human resources,1,married,8735.0,22711.0,9,no,14,,4,full time,1,24.0,1,3.0,20,3,6,1979,104820.0,yes
42,no,non-travel,1582.77,unknown,2,2,medical,507,4,m,197.84625,3,4,manager,1,unknown,12783.92,33238.2,0,no,17,3.0,4,full time,1,23.0,3,3.0,22,13,7,1981,153407.04,false
52,no,travel_rarely,1032.49,research & development,7,4,life sciences,508,2,m,129.06125,3,3,healthcare representative,2,single,8339.32,21682.23,7,unknown,19,3.0,4,part time,0,18.0,4,,8,4,0,1971,100071.84,yes
38,no,non-travel,290.04,human resources,1,3,,509,3,m,36.25,4,1,human resources,3,unknown,2342.59,6090.75,1,no,13,3.0,4,part time,1,7.0,2,4.0,7,5,0,1985,28111.13,1
46,no,non-travel,290.04,human resources,1,2,life sciences,510,4,f,36.25,3,1,human resources,1,unknown,2342.5941666666668,6090.75,6,unknown,12,3.0,3,part time,0,10.0,3,4.0,7,5,7,1977,28111.13,true
35,no,non-travel,438.39,research & development,4,4,life sciences,511,3,m,54.8,3,2,research scientist,3,single,3540.83,9206.17,1,unknown,11,3.0,2,part time,0,,3,3.0,9,1,1,1988,42490.0,false
28,no,travel_rarely,675.69,research & development,29,1,life sciences,512,3,m,84.46125,1,2,manufacturing director,2,married,5457.5,14189.5,1,unknown,14,,2,full time,2,8.0,2,2.0,8,1,7,1995,65490.0,1
44,no,non-travel,1582.77,research & development,28,3,life sciences,513,4,m,197.84625,3,4,research director,1,married,12783.92,33238.2,3,no,13,3.0,3,full time,1,,1,4.0,20,14,17,1979,153407.04,1
50,no,non-travel,1486.85,research & development,22,5,,514,3,m,185.85625,1,4,research director,4,unknown,12009.17,31223.83,1,unknown,13,3.0,4,full time,0,,2,3.0,32,13,9,1973,144110.04,0
55,no,travel_rarely,2020.78,unknown,-23,5,marketing,515,3,m,252.6,2,5,manager,4,unknown,16321.666666666666,42436.33,1,no,21,4.0,3,full time,1,36.0,3,3.0,36,2,13,1968,195860.0,1
39,no,non-travel,849.85,sales,6,3,,516,4,m,106.23125,4,3,sales executive,3,married,6864.17,17846.83,2,no,11,3.0,1,part time,1,11.0,3,3.0,7,7,6,1984,82370.0,true
49,no,non-travel,331.29,research & development,-13,4,,517,13,f,41.41125,3,1,laboratory technician,1,unknown,2675.83,6957.17,1,unknown,14,3.0,4,full time,1,10.0,3,2.0,9,1,4,1974,32109.96,true
45,no,non-travel,1723.43,research & development,28,2,technical degree,518,4,f,215.42875,2,4,research director,2,single,13920.0,36192.0,1,unknown,11,,3,full time,0,21.0,2,3.0,21,8,6,1978,167040.0,false
46,no,non-travel,1032.49,sales,2,3,,519,3,m,129.06125,3,3,sales executive,4,unknown,8339.32,21682.23,4,unknown,12,3.0,2,part time,1,,5,2.0,10,0,3,1977,100071.84,false
27,no,non-travel,492.56,research & development,15,3,,520,4,f,61.57,2,1,research scientist,1,married,3978.3333333333335,10343.67,0,no,19,3.0,4,full time,1,,2,,7,7,3,1996,47740.0,0
42,no,travel_rarely,1973.98,unknown,2,3,,521,1,m,246.7475,3,5,manager,3,married,15943.72,41453.67,5,unknown,11,3.0,1,full time,0,24.0,2,2.0,22,4,14,1981,191324.63999999998,1
49,no,non-travel,556.26,sales,2,3,,522,4,m,69.5325,2,2,sales executive,2,married,4492.8425,11681.39,2,unknown,14,3.0,4,part time,0,17.0,3,2.0,9,0,8,1974,53914.11,true
29,no,travel_rarely,556.26,research & development,15,2,life sciences,523,4,f,69.5325,2,2,laboratory technician,3,single,4492.8425,11681.39,0,yes,12,3.0,4,part time,0,10.0,3,3.0,9,0,8,1994,53914.11,true
34,no,non-travel,471.3,sales,-12,4,marketing,524,12,m,58.9125,3,2,sales executive,3,unknown,3806.67,9897.33,0,no,20,4.0,3,part time,0,,2,3.0,9,8,7,1989,45680.0,false
37,no,non-travel,618.33,research & development,1,4,,525,1,m,77.29125,2,2,manufacturing director,3,divorced,4994.17,12984.83,1,no,18,3.0,3,full time,1,,2,,7,0,7,1986,59930.0,false
36,no,non-travel,670.53,research & development,11,3,,526,2,m,83.82,2,2,manufacturing director,2,single,5415.83,14081.17,1,no,13,3.0,3,full time,0,6.0,3,3.0,6,0,3,1987,64990.0,true
45,no,non-travel,356.16,research & development,29,3,,527,3,m,44.52,3,1,research scientist,4,single,2876.6666666666665,7479.33,5,unknown,13,3.0,2,full time,0,9.0,2,2.0,6,0,3,1978,34520.0,1
29,no,travel_rarely,290.04,research & development,15,3,,528,3,m,36.255,3,1,research scientist,4,unknown,2342.5941666666668,6090.75,1,no,19,3.0,1,part time,0,6.0,1,3.0,6,1,5,1994,28111.13,false
26,no,non-travel,660.01,research & development,1,3,,529,3,f,82.50125,3,2,manufacturing director,2,unknown,5330.83,13860.17,1,no,20,4.0,1,full time,1,6.0,6,1.0,6,1,4,1997,63970.0,false
28,no,non-travel,556.26,sales,9,4,life sciences,530,2,m,69.5325,3,2,sales executive,4,single,4492.8425,11681.39,1,no,16,3.0,4,part time,0,,1,3.0,7,0,7,1995,53914.11,1
42,no,travel_frequently,556.26,research & development,-30,4,technical degree,531,4,f,69.5325,2,2,healthcare representative,4,married,4492.8425,11681.39,0,no,11,3.0,4,full time,3,7.0,4,4.0,6,0,4,1981,53914.11,yes
31,no,travel_rarely,556.26,sales,2,1,life sciences,532,2,m,69.5325,3,2,sales executive,4,unknown,4492.8425,11681.39,4,yes,13,3.0,3,part time,0,10.0,2,4.0,6,0,5,1992,53914.11,true
37,no,travel_rarely,1032.49,research & development,-47,3,,533,47,f,129.06125,3,3,manufacturing director,4,single,8339.32,21682.23,4,unknown,17,3.0,4,part time,0,,3,4.0,6,1,2,1986,100071.84,yes
37,no,non-travel,1032.49,sales,9,4,,534,1,m,129.06125,3,3,sales executive,2,divorced,8339.32,21682.23,1,no,13,3.0,4,part time,1,9.0,6,3.0,9,7,7,1986,100071.84,0
37,no,travel_rarely,556.26,research & development,1,4,life sciences,535,2,f,69.53,3,2,manufacturing director,2,married,4492.84,11681.39,6,unknown,12,3.0,2,part time,1,8.0,2,2.0,6,4,3,1986,53914.11,0
24,no,travel_rarely,281.15,research & development,23,3,medical,536,2,m,35.14375,4,1,research scientist,4,unknown,2270.8333333333335,5904.17,1,unknown,11,3.0,2,part time,2,,3,3.0,6,1,4,1999,27250.0,1
50,no,non-travel,1973.98,unknown,3,3,,537,1,m,246.7475,3,5,manager,2,married,15943.72,41453.67,1,no,11,3.0,3,full time,1,,2,3.0,32,10,7,1973,191324.63999999998,false
34,no,non-travel,373.7,research & development,1,2,life sciences,538,2,m,46.71,2,1,research scientist,4,unknown,3018.33,7847.67,1,yes,13,3.0,4,full time,1,6.0,3,3.0,6,1,3,1989,36220.0,true
27,no,travel_frequently,556.26,sales,3,1,medical,539,4,f,69.5325,4,2,sales executive,4,unknown,4492.8425,11681.39,1,unknown,20,,2,full time,2,,3,3.0,6,0,4,1996,53914.11,0
25,no,non-travel,637.62,sales,-42,1,,540,42,f,79.7025,3,2,sales executive,4,single,5150.0,13390.0,1,no,23,4.0,2,full time,0,6.0,5,2.0,6,1,4,1998,61800.0,false
34,no,non-travel,647.32,sales,-25,3,other,541,4,m,80.915,3,2,sales executive,4,single,5228.33,13593.67,1,no,22,4.0,3,full time,0,6.0,5,3.0,6,1,4,1989,62740.0,yes
34,no,non-travel,452.01,research & development,2,4,,542,3,f,56.50125,2,1,research scientist,1,unknown,3650.8333333333335,9492.17,1,unknown,11,,3,full time,0,6.0,3,3.0,6,1,3,1989,43810.0,1
35,no,non-travel,1032.49,research & development,7,3,other,543,3,m,129.06125,3,3,manufacturing director,3,single,8339.32,21682.23,3,no,21,4.0,2,full time,0,17.0,3,4.0,8,1,6,1988,100071.84,false
35,no,non-travel,264.02,research & development,-16,1,medical,544,16,f,33.0,2,1,research scientist,1,unknown,2132.5,5544.5,1,unknown,11,3.0,4,part time,0,6.0,3,2.0,6,1,1,1988,25590.0,0
33,no,non-travel,566.22,research & development,1,4,,545,3,f,70.78,4,2,healthcare representative,2,married,4573.33,11890.67,1,yes,13,3.0,1,full time,1,,2,3.0,6,1,2,1990,54880.0,true
29,no,non-travel,259.38,research & development,28,4,life sciences,546,3,f,32.4225,3,1,research scientist,4,divorced,2095.0,5447.0,4,no,22,4.0,1,part time,1,11.0,1,3.0,7,1,7,1994,25140.0,0
29,no,travel_frequently,290.04,research & development,10,3,,547,4,f,36.255,3,1,research scientist,2,divorced,2342.59,6090.75,0,no,14,3.0,4,part time,2,8.0,2,2.0,7,1,1,1994,28111.13,1
34,no,non-travel,556.26,sales,9,1,life sciences,548,2,f,69.53,3,2,sales executive,3,married,4492.84,11681.39,1,unknown,20,4.0,1,part time,0,,3,2.0,6,1,3,1989,53914.11,0
